datetime,casual,registered,count
2011-08-10 23:00:00,14,94,108
2011-08-11 00:00:00,6,40,46
2011-08-11 01:00:00,9,17,26
2011-08-11 02:00:00,3,8,11
2011-08-11 03:00:00,2,7,9
2011-08-11 04:00:00,1,4,5
2011-08-11 05:00:00,2,23,25
2011-08-11 06:00:00,5,101,106
2011-08-11 07:00:00,15,292,307
2011-08-11 08:00:00,29,361,390
2011-08-11 09:00:00,31,166,197
2011-08-11 10:00:00,36,96,132
2011-08-11 11:00:00,59,128,187
2011-08-11 12:00:00,50,164,214
2011-08-11 13:00:00,51,166,217
2011-08-11 14:00:00,39,103,142
2011-08-11 15:00:00,52,126,178
2011-08-11 16:00:00,57,241,298
2011-08-11 17:00:00,96,486,582
2011-08-11 18:00:00,74,497,571
2011-08-11 19:00:00,48,323,371
2011-08-11 20:00:00,56,232,288
2011-08-11 21:00:00,35,171,206
2011-08-11 22:00:00,34,123,157
2011-08-11 23:00:00,22,105,127
2011-08-12 00:00:00,12,53,65
2011-08-12 01:00:00,4,19,23
2011-08-12 02:00:00,0,15,15
2011-08-12 03:00:00,0,9,9
2011-08-12 04:00:00,0,5,5
2011-08-12 05:00:00,2,24,26
2011-08-12 06:00:00,3,73,76
2011-08-12 07:00:00,17,247,264
2011-08-12 08:00:00,29,397,426
2011-08-12 09:00:00,27,178,205
2011-08-12 10:00:00,44,86,130
2011-08-12 11:00:00,48,108,156
2011-08-12 12:00:00,55,167,222
2011-08-12 13:00:00,74,179,253
2011-08-12 14:00:00,51,135,186
2011-08-12 15:00:00,59,190,249
2011-08-12 16:00:00,68,266,334
2011-08-12 17:00:00,93,423,516
2011-08-12 18:00:00,89,376,465
2011-08-12 19:00:00,101,284,385
2011-08-12 20:00:00,77,210,287
2011-08-12 21:00:00,73,153,226
2011-08-12 22:00:00,74,157,231
2011-08-12 23:00:00,51,100,151
2011-08-13 00:00:00,15,69,84
2011-08-13 01:00:00,13,64,77
2011-08-13 02:00:00,16,58,74
2011-08-13 03:00:00,9,18,27
2011-08-13 04:00:00,5,5,10
2011-08-13 05:00:00,3,15,18
2011-08-13 06:00:00,3,19,22
2011-08-13 07:00:00,10,34,44
2011-08-13 08:00:00,28,90,118
2011-08-13 09:00:00,70,138,208
2011-08-13 10:00:00,97,163,260
2011-08-13 11:00:00,122,192,314
2011-08-13 12:00:00,175,246,421
2011-08-13 13:00:00,61,92,153
2011-08-13 14:00:00,113,146,259
2011-08-13 15:00:00,150,208,358
2011-08-13 16:00:00,148,133,281
2011-08-13 17:00:00,97,172,269
2011-08-13 18:00:00,123,169,292
2011-08-13 19:00:00,67,170,237
2011-08-13 20:00:00,78,105,183
2011-08-13 21:00:00,40,127,167
2011-08-13 22:00:00,36,118,154
2011-08-13 23:00:00,25,95,120
2011-08-14 00:00:00,19,71,90
2011-08-14 01:00:00,16,57,73
2011-08-14 02:00:00,13,49,62
2011-08-14 03:00:00,5,22,27
2011-08-14 04:00:00,1,2,3
2011-08-14 05:00:00,1,9,10
2011-08-14 06:00:00,2,4,6
2011-08-14 07:00:00,4,20,24
2011-08-14 08:00:00,20,21,41
2011-08-14 09:00:00,27,76,103
2011-08-14 10:00:00,67,116,183
2011-08-14 11:00:00,81,117,198
2011-08-14 12:00:00,98,183,281
2011-08-14 13:00:00,144,233,377
2011-08-14 14:00:00,126,244,370
2011-08-14 15:00:00,128,203,331
2011-08-14 16:00:00,116,176,292
2011-08-14 17:00:00,133,196,329
2011-08-14 18:00:00,125,222,347
2011-08-14 19:00:00,75,184,259
2011-08-14 20:00:00,67,126,193
2011-08-14 21:00:00,51,104,155
2011-08-14 22:00:00,14,25,39
2011-08-14 23:00:00,5,22,27
2011-08-15 00:00:00,7,18,25
2011-08-15 01:00:00,1,9,10
2011-08-15 02:00:00,0,3,3
2011-08-15 03:00:00,1,6,7
2011-08-15 04:00:00,1,4,5
2011-08-15 05:00:00,3,14,17
2011-08-15 06:00:00,3,87,90
2011-08-15 07:00:00,10,248,258
2011-08-15 08:00:00,29,326,355
2011-08-15 09:00:00,52,170,222
2011-08-15 10:00:00,54,87,141
2011-08-15 11:00:00,41,112,153
2011-08-15 12:00:00,62,116,178
2011-08-15 13:00:00,53,140,193
2011-08-15 14:00:00,56,95,151
2011-08-15 15:00:00,49,133,182
2011-08-15 16:00:00,58,225,283
2011-08-15 17:00:00,59,471,530
2011-08-15 18:00:00,70,413,483
2011-08-15 19:00:00,54,343,397
2011-08-15 20:00:00,45,240,285
2011-08-15 21:00:00,34,150,184
2011-08-15 22:00:00,22,76,98
2011-08-15 23:00:00,11,77,88
2011-08-16 00:00:00,8,23,31
2011-08-16 01:00:00,4,12,16
2011-08-16 02:00:00,1,3,4
2011-08-16 03:00:00,1,5,6
2011-08-16 04:00:00,0,5,5
2011-08-16 05:00:00,1,29,30
2011-08-16 06:00:00,4,115,119
2011-08-16 07:00:00,18,328,346
2011-08-16 08:00:00,24,417,441
2011-08-16 09:00:00,27,171,198
2011-08-16 10:00:00,28,83,111
2011-08-16 11:00:00,40,110,150
2011-08-16 12:00:00,42,120,162
2011-08-16 13:00:00,45,147,192
2011-08-16 14:00:00,65,117,182
2011-08-16 15:00:00,36,123,159
2011-08-16 16:00:00,55,248,303
2011-08-16 17:00:00,75,525,600
2011-08-16 18:00:00,54,516,570
2011-08-16 19:00:00,56,320,376
2011-08-16 20:00:00,48,232,280
2011-08-16 21:00:00,38,177,215
2011-08-16 22:00:00,31,121,152
2011-08-16 23:00:00,20,57,77
2011-08-17 00:00:00,8,16,24
2011-08-17 01:00:00,2,12,14
2011-08-17 02:00:00,0,6,6
2011-08-17 03:00:00,1,4,5
2011-08-17 04:00:00,0,5,5
2011-08-17 05:00:00,0,28,28
2011-08-17 06:00:00,4,101,105
2011-08-17 07:00:00,12,296,308
2011-08-17 08:00:00,35,452,487
2011-08-17 09:00:00,31,178,209
2011-08-17 10:00:00,27,91,118
2011-08-17 11:00:00,20,108,128
2011-08-17 12:00:00,26,163,189
2011-08-17 13:00:00,38,138,176
2011-08-17 14:00:00,54,138,192
2011-08-17 15:00:00,42,117,159
2011-08-17 16:00:00,62,238,300
2011-08-17 17:00:00,46,506,552
2011-08-17 18:00:00,86,470,556
2011-08-17 19:00:00,50,297,347
2011-08-17 20:00:00,37,243,280
2011-08-17 21:00:00,38,192,230
2011-08-17 22:00:00,29,142,171
2011-08-17 23:00:00,20,85,105
2011-08-18 00:00:00,18,38,56
2011-08-18 01:00:00,13,11,24
2011-08-18 02:00:00,2,4,6
2011-08-18 03:00:00,0,6,6
2011-08-18 04:00:00,0,9,9
2011-08-18 05:00:00,0,27,27
2011-08-18 06:00:00,6,97,103
2011-08-18 07:00:00,19,289,308
2011-08-18 08:00:00,27,393,420
2011-08-18 09:00:00,42,186,228
2011-08-18 10:00:00,37,92,129
2011-08-18 11:00:00,44,97,141
2011-08-18 12:00:00,34,139,173
2011-08-18 13:00:00,33,154,187
2011-08-18 14:00:00,67,115,182
2011-08-18 15:00:00,56,118,174
2011-08-18 16:00:00,49,196,245
2011-08-18 17:00:00,44,365,409
2011-08-18 18:00:00,48,226,274
2011-08-18 19:00:00,26,115,141
2011-08-18 20:00:00,24,141,165
2011-08-18 21:00:00,12,137,149
2011-08-18 22:00:00,18,117,135
2011-08-18 23:00:00,20,94,114
2011-08-19 00:00:00,9,53,62
2011-08-19 01:00:00,1,19,20
2011-08-19 02:00:00,0,8,8
2011-08-19 03:00:00,2,1,3
2011-08-19 04:00:00,1,7,8
2011-08-19 05:00:00,1,16,17
2011-08-19 06:00:00,2,91,93
2011-08-19 07:00:00,12,251,263
2011-08-19 08:00:00,30,368,398
2011-08-19 09:00:00,31,187,218
2011-08-19 10:00:00,57,108,165
2011-08-19 11:00:00,45,120,165
2011-08-19 12:00:00,54,168,222
2011-08-19 13:00:00,63,169,232
2011-08-19 14:00:00,78,142,220
2011-08-19 15:00:00,66,156,222
2011-08-19 16:00:00,66,261,327
2011-08-19 17:00:00,85,442,527
2011-08-19 18:00:00,88,337,425
2011-08-19 19:00:00,33,132,165
2011-08-19 20:00:00,12,46,58
2011-08-19 21:00:00,18,89,107
2011-08-19 22:00:00,25,97,122
2011-08-19 23:00:00,18,88,106
2011-09-01 00:00:00,18,33,51
2011-09-01 01:00:00,7,14,21
2011-09-01 02:00:00,14,11,25
2011-09-01 03:00:00,7,7,14
2011-09-01 04:00:00,0,7,7
2011-09-01 05:00:00,1,22,23
2011-09-01 06:00:00,2,103,105
2011-09-01 07:00:00,7,335,342
2011-09-01 08:00:00,31,467,498
2011-09-01 09:00:00,29,178,207
2011-09-01 10:00:00,46,92,138
2011-09-01 11:00:00,51,141,192
2011-09-01 12:00:00,64,165,229
2011-09-01 13:00:00,50,169,219
2011-09-01 14:00:00,54,144,198
2011-09-01 15:00:00,39,135,174
2011-09-01 16:00:00,55,253,308
2011-09-01 17:00:00,61,567,628
2011-09-01 18:00:00,69,462,531
2011-09-01 19:00:00,79,364,443
2011-09-01 20:00:00,33,247,280
2011-09-01 21:00:00,17,160,177
2011-09-01 22:00:00,34,145,179
2011-09-01 23:00:00,15,111,126
2011-09-02 00:00:00,6,58,64
2011-09-02 01:00:00,4,28,32
2011-09-02 02:00:00,9,11,20
2011-09-02 03:00:00,4,4,8
2011-09-02 04:00:00,2,2,4
2011-09-02 05:00:00,0,20,20
2011-09-02 06:00:00,3,73,76
2011-09-02 07:00:00,6,253,259
2011-09-02 08:00:00,22,434,456
2011-09-02 09:00:00,30,190,220
2011-09-02 10:00:00,34,106,140
2011-09-02 11:00:00,51,141,192
2011-09-02 12:00:00,82,178,260
2011-09-02 13:00:00,72,207,279
2011-09-02 14:00:00,75,208,283
2011-09-02 15:00:00,69,277,346
2011-09-02 16:00:00,82,299,381
2011-09-02 17:00:00,78,377,455
2011-09-02 18:00:00,50,305,355
2011-09-02 19:00:00,67,220,287
2011-09-02 20:00:00,38,158,196
2011-09-02 21:00:00,28,121,149
2011-09-02 22:00:00,33,114,147
2011-09-02 23:00:00,30,68,98
2011-09-03 00:00:00,22,65,87
2011-09-03 01:00:00,17,57,74
2011-09-03 02:00:00,15,26,41
2011-09-03 03:00:00,17,18,35
2011-09-03 04:00:00,3,4,7
2011-09-03 05:00:00,3,9,12
2011-09-03 06:00:00,4,19,23
2011-09-03 07:00:00,5,33,38
2011-09-03 08:00:00,24,65,89
2011-09-03 09:00:00,83,118,201
2011-09-03 10:00:00,90,168,258
2011-09-03 11:00:00,66,128,194
2011-09-03 12:00:00,97,160,257
2011-09-03 13:00:00,153,200,353
2011-09-03 14:00:00,204,176,380
2011-09-03 15:00:00,187,201,388
2011-09-03 16:00:00,186,188,374
2011-09-03 17:00:00,170,201,371
2011-09-03 18:00:00,160,179,339
2011-09-03 19:00:00,147,148,295
2011-09-03 20:00:00,99,120,219
2011-09-03 21:00:00,71,93,164
2011-09-03 22:00:00,66,96,162
2011-09-03 23:00:00,46,77,123
2011-09-04 00:00:00,33,76,109
2011-09-04 01:00:00,37,38,75
2011-09-04 02:00:00,17,43,60
2011-09-04 03:00:00,20,23,43
2011-09-04 04:00:00,0,4,4
2011-09-04 05:00:00,1,5,6
2011-09-04 06:00:00,0,3,3
2011-09-04 07:00:00,10,20,30
2011-09-04 08:00:00,21,49,70
2011-09-04 09:00:00,87,102,189
2011-09-04 10:00:00,150,147,297
2011-09-04 11:00:00,174,163,337
2011-09-04 12:00:00,214,221,435
2011-09-04 13:00:00,245,174,419
2011-09-04 14:00:00,205,156,361
2011-09-04 15:00:00,218,192,410
2011-09-04 16:00:00,196,141,337
2011-09-04 17:00:00,204,172,376
2011-09-04 18:00:00,187,169,356
2011-09-04 19:00:00,178,150,328
2011-09-04 20:00:00,104,125,229
2011-09-04 21:00:00,104,103,207
2011-09-04 22:00:00,70,85,155
2011-09-04 23:00:00,46,58,104
2011-09-05 00:00:00,31,66,97
2011-09-05 01:00:00,19,35,54
2011-09-05 02:00:00,17,22,39
2011-09-05 03:00:00,4,12,16
2011-09-05 04:00:00,3,5,8
2011-09-05 05:00:00,2,4,6
2011-09-05 06:00:00,6,5,11
2011-09-05 07:00:00,11,30,41
2011-09-05 08:00:00,45,56,101
2011-09-05 09:00:00,63,89,152
2011-09-05 10:00:00,107,137,244
2011-09-05 11:00:00,101,207,308
2011-09-05 12:00:00,141,212,353
2011-09-05 13:00:00,154,235,389
2011-09-05 14:00:00,145,212,357
2011-09-05 15:00:00,111,142,253
2011-09-05 16:00:00,92,192,284
2011-09-05 17:00:00,37,77,114
2011-09-05 18:00:00,31,92,123
2011-09-05 19:00:00,52,123,175
2011-09-05 20:00:00,26,56,82
2011-09-05 21:00:00,20,40,60
2011-09-05 22:00:00,15,49,64
2011-09-05 23:00:00,3,17,20
2011-09-06 00:00:00,1,7,8
2011-09-06 02:00:00,0,2,2
2011-09-06 03:00:00,1,0,1
2011-09-06 04:00:00,1,3,4
2011-09-06 05:00:00,1,20,21
2011-09-06 06:00:00,0,72,72
2011-09-06 07:00:00,6,166,172
2011-09-06 08:00:00,15,349,364
2011-09-06 09:00:00,18,167,185
2011-09-06 10:00:00,16,90,106
2011-09-06 11:00:00,11,78,89
2011-09-06 12:00:00,16,51,67
2011-09-06 13:00:00,5,24,29
2011-09-06 14:00:00,3,21,24
2011-09-06 15:00:00,18,71,89
2011-09-06 16:00:00,11,95,106
2011-09-06 17:00:00,15,276,291
2011-09-06 18:00:00,22,351,373
2011-09-06 19:00:00,12,269,281
2011-09-06 20:00:00,13,150,163
2011-09-06 21:00:00,12,109,121
2011-09-06 22:00:00,5,79,84
2011-09-06 23:00:00,2,56,58
2011-09-07 00:00:00,1,12,13
2011-09-07 01:00:00,2,3,5
2011-09-07 02:00:00,2,4,6
2011-09-07 03:00:00,1,1,2
2011-09-07 04:00:00,0,4,4
2011-09-07 05:00:00,1,15,16
2011-09-07 06:00:00,1,74,75
2011-09-07 07:00:00,3,83,86
2011-09-07 08:00:00,9,319,328
2011-09-07 09:00:00,14,176,190
2011-09-07 10:00:00,3,63,66
2011-09-07 11:00:00,1,9,10
2011-09-07 12:00:00,1,21,22
2011-09-07 13:00:00,2,9,11
2011-09-07 14:00:00,1,24,25
2011-09-07 15:00:00,3,55,58
2011-09-07 16:00:00,7,137,144
2011-09-07 17:00:00,21,264,285
2011-09-07 18:00:00,18,219,237
2011-09-07 19:00:00,14,212,226
2011-09-07 20:00:00,3,93,96
2011-09-07 21:00:00,4,34,38
2011-09-07 22:00:00,3,26,29
2011-09-07 23:00:00,3,21,24
2011-09-08 00:00:00,3,11,14
2011-09-08 01:00:00,0,4,4
2011-09-08 03:00:00,0,2,2
2011-09-08 04:00:00,0,3,3
2011-09-08 05:00:00,1,13,14
2011-09-08 06:00:00,1,55,56
2011-09-08 07:00:00,7,172,179
2011-09-08 08:00:00,7,188,195
2011-09-08 09:00:00,4,65,69
2011-09-08 10:00:00,8,57,65
2011-09-08 11:00:00,16,82,98
2011-09-08 12:00:00,17,85,102
2011-09-08 13:00:00,14,112,126
2011-09-08 14:00:00,15,105,120
2011-09-08 15:00:00,24,115,139
2011-09-08 16:00:00,5,151,156
2011-09-08 17:00:00,11,102,113
2011-09-08 18:00:00,2,66,68
2011-09-08 19:00:00,1,51,52
2011-09-08 20:00:00,6,83,89
2011-09-08 21:00:00,6,76,82
2011-09-08 22:00:00,5,65,70
2011-09-08 23:00:00,0,26,26
2011-09-09 00:00:00,1,15,16
2011-09-09 01:00:00,0,8,8
2011-09-09 02:00:00,1,7,8
2011-09-09 03:00:00,1,1,2
2011-09-09 04:00:00,0,3,3
2011-09-09 05:00:00,0,14,14
2011-09-09 06:00:00,3,54,57
2011-09-09 07:00:00,4,104,108
2011-09-09 08:00:00,12,276,288
2011-09-09 09:00:00,5,131,136
2011-09-09 10:00:00,2,27,29
2011-09-09 11:00:00,6,66,72
2011-09-09 12:00:00,4,71,75
2011-09-09 13:00:00,14,108,122
2011-09-09 14:00:00,29,119,148
2011-09-09 15:00:00,27,161,188
2011-09-09 16:00:00,41,244,285
2011-09-09 17:00:00,54,451,505
2011-09-09 18:00:00,33,377,410
2011-09-09 19:00:00,33,316,349
2011-09-09 20:00:00,30,180,210
2011-09-09 21:00:00,49,154,203
2011-09-09 22:00:00,33,127,160
2011-09-09 23:00:00,35,113,148
2011-09-10 00:00:00,32,84,116
2011-09-10 01:00:00,16,67,83
2011-09-10 02:00:00,18,46,64
2011-09-10 03:00:00,8,29,37
2011-09-10 04:00:00,3,4,7
2011-09-10 05:00:00,2,6,8
2011-09-10 06:00:00,0,6,6
2011-09-10 07:00:00,9,43,52
2011-09-10 08:00:00,16,103,119
2011-09-10 09:00:00,39,168,207
2011-09-10 10:00:00,85,233,318
2011-09-10 11:00:00,108,252,360
2011-09-10 12:00:00,144,260,404
2011-09-10 13:00:00,131,239,370
2011-09-10 14:00:00,129,230,359
2011-09-10 15:00:00,217,263,480
2011-09-10 16:00:00,170,261,431
2011-09-10 17:00:00,185,275,460
2011-09-10 18:00:00,119,241,360
2011-09-10 19:00:00,101,214,315
2011-09-10 20:00:00,78,167,245
2011-09-10 21:00:00,59,171,230
2011-09-10 22:00:00,49,126,175
2011-09-10 23:00:00,32,107,139
2011-09-11 00:00:00,29,79,108
2011-09-11 01:00:00,22,66,88
2011-09-11 02:00:00,16,60,76
2011-09-11 03:00:00,15,30,45
2011-09-11 04:00:00,3,6,9
2011-09-11 05:00:00,15,24,39
2011-09-11 06:00:00,4,16,20
2011-09-11 07:00:00,9,28,37
2011-09-11 08:00:00,25,69,94
2011-09-11 09:00:00,59,168,227
2011-09-11 10:00:00,120,214,334
2011-09-11 11:00:00,144,258,402
2011-09-11 12:00:00,113,298,411
2011-09-11 13:00:00,119,231,350
2011-09-11 14:00:00,120,222,342
2011-09-11 15:00:00,134,270,404
2011-09-11 16:00:00,180,303,483
2011-09-11 17:00:00,152,228,380
2011-09-11 18:00:00,110,229,339
2011-09-11 19:00:00,101,232,333
2011-09-11 20:00:00,65,161,226
2011-09-11 21:00:00,45,114,159
2011-09-11 22:00:00,21,74,95
2011-09-11 23:00:00,12,33,45
2011-09-12 00:00:00,5,11,16
2011-09-12 01:00:00,1,11,12
2011-09-12 02:00:00,2,0,2
2011-09-12 04:00:00,0,4,4
2011-09-12 05:00:00,1,23,24
2011-09-12 06:00:00,1,108,109
2011-09-12 07:00:00,12,300,312
2011-09-12 08:00:00,26,382,408
2011-09-12 09:00:00,21,155,176
2011-09-12 10:00:00,40,89,129
2011-09-12 11:00:00,34,131,165
2011-09-12 12:00:00,37,147,184
2011-09-12 13:00:00,43,120,163
2011-09-12 14:00:00,60,129,189
2011-09-12 15:00:00,60,152,212
2011-09-12 16:00:00,60,238,298
2011-09-12 17:00:00,75,515,590
2011-09-12 18:00:00,56,515,571
2011-09-12 19:00:00,63,373,436
2011-09-12 20:00:00,41,258,299
2011-09-12 21:00:00,29,166,195
2011-09-12 22:00:00,16,134,150
2011-09-12 23:00:00,7,62,69
2011-09-13 00:00:00,7,19,26
2011-09-13 01:00:00,4,6,10
2011-09-13 02:00:00,2,0,2
2011-09-13 03:00:00,2,2,4
2011-09-13 04:00:00,2,6,8
2011-09-13 05:00:00,1,19,20
2011-09-13 06:00:00,6,116,122
2011-09-13 07:00:00,14,348,362
2011-09-13 08:00:00,26,399,425
2011-09-13 09:00:00,35,179,214
2011-09-13 10:00:00,42,93,135
2011-09-13 11:00:00,33,120,153
2011-09-13 12:00:00,43,144,187
2011-09-13 13:00:00,48,136,184
2011-09-13 14:00:00,51,139,190
2011-09-13 15:00:00,35,145,180
2011-09-13 16:00:00,41,251,292
2011-09-13 17:00:00,72,507,579
2011-09-13 18:00:00,67,472,539
2011-09-13 19:00:00,55,341,396
2011-09-13 20:00:00,31,241,272
2011-09-13 21:00:00,45,200,245
2011-09-13 22:00:00,24,120,144
2011-09-13 23:00:00,15,59,74
2011-09-14 00:00:00,5,28,33
2011-09-14 01:00:00,1,7,8
2011-09-14 02:00:00,1,4,5
2011-09-14 03:00:00,1,7,8
2011-09-14 04:00:00,1,8,9
2011-09-14 05:00:00,1,30,31
2011-09-14 06:00:00,7,138,145
2011-09-14 07:00:00,20,350,370
2011-09-14 08:00:00,33,396,429
2011-09-14 09:00:00,19,183,202
2011-09-14 10:00:00,27,115,142
2011-09-14 11:00:00,43,121,164
2011-09-14 12:00:00,56,156,212
2011-09-14 13:00:00,39,139,178
2011-09-14 14:00:00,19,105,124
2011-09-14 15:00:00,30,146,176
2011-09-14 16:00:00,36,241,277
2011-09-14 17:00:00,87,512,599
2011-09-14 18:00:00,83,503,586
2011-09-14 19:00:00,44,337,381
2011-09-14 20:00:00,40,221,261
2011-09-14 21:00:00,24,189,213
2011-09-14 22:00:00,20,140,160
2011-09-14 23:00:00,10,62,72
2011-09-15 00:00:00,3,34,37
2011-09-15 01:00:00,0,20,20
2011-09-15 02:00:00,0,5,5
2011-09-15 03:00:00,3,5,8
2011-09-15 04:00:00,2,5,7
2011-09-15 05:00:00,1,30,31
2011-09-15 06:00:00,5,119,124
2011-09-15 07:00:00,17,321,338
2011-09-15 08:00:00,27,364,391
2011-09-15 09:00:00,23,186,209
2011-09-15 10:00:00,25,96,121
2011-09-15 11:00:00,39,120,159
2011-09-15 12:00:00,31,148,179
2011-09-15 13:00:00,38,151,189
2011-09-15 14:00:00,36,134,170
2011-09-15 15:00:00,25,110,135
2011-09-15 16:00:00,29,193,222
2011-09-15 17:00:00,31,230,261
2011-09-15 18:00:00,22,222,244
2011-09-15 19:00:00,20,212,232
2011-09-15 20:00:00,25,223,248
2011-09-15 21:00:00,11,134,145
2011-09-15 22:00:00,7,108,115
2011-09-15 23:00:00,8,61,69
2011-09-16 00:00:00,5,43,48
2011-09-16 01:00:00,7,19,26
2011-09-16 02:00:00,3,7,10
2011-09-16 03:00:00,2,4,6
2011-09-16 04:00:00,1,3,4
2011-09-16 05:00:00,2,30,32
2011-09-16 06:00:00,6,87,93
2011-09-16 07:00:00,16,283,299
2011-09-16 08:00:00,23,386,409
2011-09-16 09:00:00,21,189,210
2011-09-16 10:00:00,36,104,140
2011-09-16 11:00:00,40,139,179
2011-09-16 12:00:00,39,212,251
2011-09-16 13:00:00,55,168,223
2011-09-16 14:00:00,49,176,225
2011-09-16 15:00:00,38,165,203
2011-09-16 16:00:00,67,291,358
2011-09-16 17:00:00,86,480,566
2011-09-16 18:00:00,55,427,482
2011-09-16 19:00:00,59,256,315
2011-09-16 20:00:00,41,184,225
2011-09-16 21:00:00,39,124,163
2011-09-16 22:00:00,32,135,167
2011-09-16 23:00:00,20,106,126
2011-09-17 00:00:00,28,80,108
2011-09-17 01:00:00,28,52,80
2011-09-17 02:00:00,18,61,79
2011-09-17 03:00:00,7,21,28
2011-09-17 04:00:00,1,4,5
2011-09-17 05:00:00,2,3,5
2011-09-17 06:00:00,5,17,22
2011-09-17 07:00:00,4,33,37
2011-09-17 08:00:00,27,81,108
2011-09-17 09:00:00,32,145,177
2011-09-17 10:00:00,72,177,249
2011-09-17 11:00:00,119,248,367
2011-09-17 12:00:00,115,257,372
2011-09-17 13:00:00,124,225,349
2011-09-17 14:00:00,123,174,297
2011-09-17 15:00:00,148,206,354
2011-09-17 16:00:00,116,189,305
2011-09-17 17:00:00,141,218,359
2011-09-17 18:00:00,95,234,329
2011-09-17 19:00:00,70,186,256
2011-09-17 20:00:00,43,133,176
2011-09-17 21:00:00,49,121,170
2011-09-17 22:00:00,31,112,143
2011-09-17 23:00:00,36,100,136
2011-09-18 00:00:00,24,88,112
2011-09-18 01:00:00,13,66,79
2011-09-18 02:00:00,21,68,89
2011-09-18 03:00:00,11,25,36
2011-09-18 04:00:00,1,0,1
2011-09-18 05:00:00,1,5,6
2011-09-18 06:00:00,2,10,12
2011-09-18 07:00:00,15,29,44
2011-09-18 08:00:00,16,53,69
2011-09-18 09:00:00,46,94,140
2011-09-18 10:00:00,82,178,260
2011-09-18 11:00:00,116,201,317
2011-09-18 12:00:00,135,229,364
2011-09-18 13:00:00,162,214,376
2011-09-18 14:00:00,127,184,311
2011-09-18 15:00:00,132,233,365
2011-09-18 16:00:00,134,235,369
2011-09-18 17:00:00,95,230,325
2011-09-18 18:00:00,66,223,289
2011-09-18 19:00:00,54,191,245
2011-09-18 20:00:00,44,136,180
2011-09-18 21:00:00,37,110,147
2011-09-18 22:00:00,9,75,84
2011-09-18 23:00:00,10,44,54
2011-09-19 00:00:00,14,23,37
2011-09-19 01:00:00,3,7,10
2011-09-19 02:00:00,6,7,13
2011-09-19 03:00:00,1,4,5
2011-09-19 04:00:00,2,6,8
2011-09-19 05:00:00,2,26,28
2011-09-19 06:00:00,6,107,113
2011-09-19 07:00:00,20,312,332
2011-09-19 08:00:00,29,391,420
2011-09-19 09:00:00,32,183,215
2011-09-19 10:00:00,21,84,105
2011-09-19 11:00:00,41,98,139
2011-09-19 12:00:00,51,138,189
2011-09-19 13:00:00,53,124,177
2011-09-19 14:00:00,45,143,188
2011-09-19 15:00:00,44,143,187
2011-09-19 16:00:00,55,208,263
2011-09-19 17:00:00,85,483,568
2011-09-19 18:00:00,56,484,540
2011-09-19 19:00:00,41,333,374
2011-09-19 20:00:00,27,204,231
2011-09-19 21:00:00,19,181,200
2011-09-19 22:00:00,25,104,129
2011-09-19 23:00:00,13,55,68
2011-10-01 00:00:00,24,106,130
2011-10-01 01:00:00,11,47,58
2011-10-01 02:00:00,21,46,67
2011-10-01 03:00:00,8,17,25
2011-10-01 04:00:00,2,6,8
2011-10-01 05:00:00,1,4,5
2011-10-01 06:00:00,4,15,19
2011-10-01 07:00:00,6,30,36
2011-10-01 08:00:00,9,58,67
2011-10-01 09:00:00,17,112,129
2011-10-01 10:00:00,21,100,121
2011-10-01 11:00:00,30,102,132
2011-10-01 12:00:00,28,130,158
2011-10-01 13:00:00,27,98,125
2011-10-01 14:00:00,33,147,180
2011-10-01 15:00:00,41,154,195
2011-10-01 16:00:00,58,165,223
2011-10-01 17:00:00,58,170,228
2011-10-01 18:00:00,23,117,140
2011-10-01 19:00:00,27,99,126
2011-10-01 20:00:00,8,58,66
2011-10-01 21:00:00,3,53,56
2011-10-01 22:00:00,12,58,70
2011-10-01 23:00:00,8,57,65
2011-10-02 00:00:00,4,43,47
2011-10-02 01:00:00,1,23,24
2011-10-02 02:00:00,3,27,30
2011-10-02 03:00:00,4,5,9
2011-10-02 04:00:00,4,3,7
2011-10-02 05:00:00,0,7,7
2011-10-02 06:00:00,2,13,15
2011-10-02 07:00:00,5,24,29
2011-10-02 08:00:00,14,50,64
2011-10-02 09:00:00,19,96,115
2011-10-02 10:00:00,60,188,248
2011-10-02 11:00:00,74,218,292
2011-10-02 12:00:00,78,243,321
2011-10-02 13:00:00,84,224,308
2011-10-02 14:00:00,61,195,256
2011-10-02 15:00:00,29,144,173
2011-10-02 16:00:00,44,162,206
2011-10-02 17:00:00,32,135,167
2011-10-02 18:00:00,16,158,174
2011-10-02 19:00:00,34,128,162
2011-10-02 20:00:00,16,71,87
2011-10-02 21:00:00,17,71,88
2011-10-02 22:00:00,9,55,64
2011-10-02 23:00:00,6,19,25
2011-10-03 00:00:00,3,13,16
2011-10-03 01:00:00,1,5,6
2011-10-03 02:00:00,0,4,4
2011-10-03 03:00:00,1,6,7
2011-10-03 04:00:00,2,6,8
2011-10-03 05:00:00,4,17,21
2011-10-03 06:00:00,3,91,94
2011-10-03 07:00:00,8,241,249
2011-10-03 08:00:00,13,359,372
2011-10-03 09:00:00,12,141,153
2011-10-03 10:00:00,19,82,101
2011-10-03 11:00:00,26,100,126
2011-10-03 12:00:00,29,118,147
2011-10-03 13:00:00,16,102,118
2011-10-03 14:00:00,26,94,120
2011-10-03 15:00:00,22,79,101
2011-10-03 16:00:00,16,202,218
2011-10-03 17:00:00,40,455,495
