"YEAR","MONTH","DAY","X1HR","X2HR","X3HR","X4HR","X5HR","X6HR","X7HR","X8HR","X9HR","X10HR","X11HR","X12HR","X13HR","X14HR","X15HR","X16HR","X17HR","X18HR","X19HR","X20HR","X21HR","X22HR","X23HR","X24HR"
2010,10,17,39820,37871,36541,35918,36334,37465,39076,40471,42726,45025,45846,46098,43034,45600,46532,46423,46371,47179,49033,48579,47336,46115,46914,44468
2010,10,18,39892,37845,36680,36236,36559,37664,39332,40696,42780,45195,45966,46147,43298,45862,47338,47022,46993,46764,48372,48038,47062,45994,46584,43901
2010,10,19,39905,37911,36962,36298,36634,37922,39517,40845,42856,45248,46135,46236,43275,45831,46754,46656,46680,47165,48982,48544,47348,46076,46614,44046
2010,10,20,39832,37692,36746,36251,36406,37745,39378,40814,42940,45331,46152,46353,43474,45921,46906,46682,46439,46544,48083,47732,46679,45344,46130,43667
2010,10,21,39814,37760,36584,36052,36125,37164,38265,38838,40073,41944,42551,42853,40716,42261,42792,42158,41279,40839,42795,42776,42518,42021,43245,41341
2010,10,22,37586,35625,34511,33736,33773,34616,34861,34170,33696,34778,35782,36096,35751,36366,36623,36632,36679,37724,39525,39859,39639,39591,41055,39254
2010,10,23,35651,33777,32525,32120,32623,34372,36441,38264,40984,43669,44328,44468,41412,43753,44844,44587,44801,45152,47284,46897,45917,44976,46549,45068
2010,10,24,40771,38514,37309,36837,37324,38462,40072,40866,42134,44145,44567,44420,41333,43593,44559,44446,44599,45228,47274,46909,45927,45019,46281,44576
2010,10,25,40642,38257,37210,36810,37391,38752,40144,41111,42723,44583,44899,44975,41776,43937,44988,44927,45097,45568,47061,46759,46075,45276,46738,44827
2010,10,26,40692,38597,37367,36926,37423,38690,40132,41215,42826,44788,45180,45303,42005,44377,45533,45493,45743,46732,48070,47499,46913,45663,47154,45198
2010,10,27,40920,38547,37546,37157,37614,38913,40382,41202,42610,44474,44969,44959,41798,44299,45170,44849,44962,45408,47333,46826,46048,45195,46806,44850
2010,10,28,40864,38579,37385,36977,37377,38522,39219,39145,39868,41479,42227,42297,39718,40950,41177,40603,39916,40036,41974,42014,41890,41797,43887,42440
2010,10,29,38692,36637,35194,34701,35023,35997,35977,34939,34025,34547,35240,35321,34661,35063,35142,35069,35127,36457,38819,39393,39351,39398,41357,39842
2010,10,30,36244,34269,33113,32837,33636,35463,37269,38952,41122,43647,44257,44381,41200,43654,44727,44642,44732,45949,47464,46866,45859,45086,46736,44913
2010,10,31,40902,38595,37569,37238,37735,39255,40622,41356,42661,44794,45192,45114,41905,44185,45270,45096,45177,45913,47644,47114,46309,45532,47069,45531
2010,11,1,41172,38792,37794,37463,37885,39129,40624,41359,42743,44781,45306,45222,42119,44546,45417,45283,45467,46325,47214,46795,46131,45597,47137,45452
2010,11,2,41287,39029,37799,37405,37986,39405,40851,41835,43109,44977,45427,45408,42019,44297,45373,45278,45410,46464,48139,47641,46519,45830,47383,45803
2010,11,3,41627,39315,38081,37742,38355,39845,41146,41984,42997,44719,45207,45419,41993,44170,45197,45032,45248,46403,47795,47014,46272,45460,47357,45534
2010,11,4,41550,39199,38028,37584,37900,39022,39750,40019,40226,41525,42026,42163,39674,41014,41320,40686,40091,40683,42260,42208,42131,41857,44213,42844
2010,11,5,39223,36883,35864,35248,35525,36346,36421,35071,33943,34483,35216,35380,34809,35126,35263,35230,35369,37255,39554,40018,39832,40057,42362,41089
2010,11,6,37547,35254,34222,33817,34844,36546,38731,40498,43068,45951,46791,47032,43625,45922,47004,46966,47289,48582,49437,48751,47667,46949,49338,48497
2010,11,7,44740,42380,41179,40661,40883,42010,43399,44506,45831,47878,48310,48285,44651,46774,47619,47368,47684,49143,50350,49574,48414,47494,49662,48826
2010,11,8,44902,42315,41172,40656,41133,42080,43158,44055,45337,47220,47546,47248,43633,45699,46601,46408,46397,47683,48625,48125,47108,46571,48980,47673
2010,11,9,43565,41154,39923,39466,39993,41104,42222,42814,44274,45944,46405,46380,43105,45285,46265,46192,46483,47951,49059,48466,47416,46869,49078,47587
2010,11,10,43621,41074,39807,39391,40181,41571,43040,43773,45185,47170,47567,47452,43902,45924,46896,46723,46922,48312,49108,48319,47450,46684,49224,48031
2010,11,11,44383,41866,40501,39823,40350,41336,41813,41212,42039,43561,44113,43999,41027,41960,42055,41247,40461,41461,42511,42537,42615,42897,46329,45850
2010,11,12,42300,40063,38600,38235,38634,39116,38950,37611,35504,35532,36238,36354,35528,35872,35817,35771,36033,38147,40105,40754,40935,41185,44066,43336
2010,11,13,40335,37906,36769,36464,37248,38554,40137,41780,44651,47412,48210,48242,44599,46715,47597,47744,48335,49574,49900,48986,47984,47182,49595,48637
2010,11,14,44682,42081,40989,40560,41195,42239,43536,44528,46045,48136,48455,48259,44747,47028,47750,47701,48165,50010,50868,50204,48890,48109,50560,49756
2010,11,15,45932,43224,41816,41508,41962,43061,44378,45207,46774,48836,49192,49184,45576,47555,47727,48005,48008,49423,50093,49419,48701,48143,50744,49744
2010,11,16,46281,43922,42754,42186,42690,43721,44862,45379,47505,50065,50456,50264,46461,48417,49128,48995,49377,50777,51631,50774,49661,48609,51005,50424
2010,11,17,47143,44710,43335,42642,43112,43992,45116,45999,47569,49594,49860,49449,45579,47608,48385,48095,48390,50188,50889,50100,49024,48348,51059,50288
2010,11,18,46757,44313,43055,42429,42662,43214,43635,43533,44132,45631,46000,45931,43044,43642,43784,43076,42340,43383,44306,44364,44159,44163,47631,47216
2010,11,19,44169,41749,40146,39601,39697,39913,39759,38194,36274,36238,36835,36958,36267,36497,36335,36399,36982,39438,41027,41379,41258,41578,44580,44081
2010,11,20,40973,38561,37222,37079,37885,39242,40705,42502,45340,47927,48354,48125,44499,46636,47522,47404,47820,49741,50553,49712,48650,48006,50554,49564
2010,11,21,45546,43035,41808,41419,41973,43114,44312,45353,47036,48993,49398,49131,45546,47791,48539,48288,48710,50494,50757,49964,48830,48089,50734,49840
2010,11,22,45923,43289,42124,41740,42260,43198,44302,45397,47133,49157,49373,49193,45380,47609,48334,48371,48746,50363,50590,49783,48934,48334,51111,50312
2010,11,23,46369,43878,42686,42181,42594,43581,44486,45352,47074,49049,49507,49452,45822,48053,48805,48563,48853,50664,51160,50178,49147,48403,51242,50481
2010,11,24,46885,44267,42882,42398,42805,43633,44681,45582,47100,49020,49388,49205,45634,47737,48469,48212,48492,50191,50509,49660,48619,47975,50708,49944
2010,11,25,46291,43972,42758,42287,42560,43135,43434,42678,42898,44464,44952,44883,41806,42702,42656,42009,41463,42864,43781,43625,43534,43789,47032,46439
2010,11,26,43101,40775,39266,38744,38912,39449,39086,37714,36114,36353,36996,37181,36440,36834,36844,36912,37284,39724,40952,41308,41325,41466,44446,43752
2010,11,27,40372,37970,36728,36508,37306,38810,40366,42182,45253,48197,49057,49252,46131,48430,49395,49309,49896,50995,50821,49663,48461,47809,50544,49899
2010,11,28,46046,43182,41830,41439,41944,42904,44093,45101,46978,49220,49491,49511,46095,48150,48935,48873,49133,50705,51062,50287,49087,48440,51000,50432
2010,11,29,46741,44040,42825,42254,42755,43764,45011,45898,47751,49958,50278,50175,46315,48322,49089,48878,49290,50944,51295,50493,49386,48949,51796,51276
2010,11,30,47847,45309,44007,43368,43745,44613,45870,46718,48339,50524,50954,50883,47109,49327,50163,50134,50391,52059,51966,51014,50040,49179,52071,51725
2010,12,1,48229,45801,44419,43676,43726,44348,45421,46223,47981,50134,50530,50323,46597,48322,49077,48793,49269,51038,51211,50339,49329,48684,51910,51547
2010,12,2,48341,46079,44696,43943,44029,44382,44863,44909,45152,46796,47672,47773,45017,45852,46086,45390,44722,45762,46444,46281,46091,45943,49838,50181
2010,12,3,47838,45854,44562,43515,43147,43120,42943,41224,38407,38054,38863,39083,38429,38742,38620,38682,39163,41842,43179,43705,43838,44024,47722,48186
2010,12,4,45952,44177,42971,42152,42063,42841,44404,46562,49380,52265,53030,53137,49328,51420,52224,52027,52401,54505,54504,53230,51951,50893,53908,53708
2010,12,5,50634,48396,47015,46050,45914,46225,47261,48448,50653,52910,53317,52969,49043,51094,51846,51451,51849,53883,53802,52819,51517,50557,53652,53787
2010,12,6,50625,48407,47057,46275,46070,46451,47583,48815,50529,52861,53147,52724,48813,50661,51266,50958,51509,53368,53153,52072,51062,50296,53425,53059
2010,12,7,49716,47318,46117,45259,45114,45535,46464,47740,49988,52445,52943,52708,49412,51299,52400,51912,52202,53798,53586,52452,51265,50299,52976,52494
2010,12,8,49226,46824,45548,44742,44701,45135,46088,47231,49443,51615,51961,51640,48471,50634,51617,51528,52058,53267,52616,51431,50336,49548,52488,52193
2010,12,9,48969,46647,45178,44318,44271,44572,44823,44319,44959,47075,48128,48228,45279,45916,45981,45259,44556,45692,46273,46103,45964,46007,49731,50022
2010,12,10,47394,45351,44023,43121,42976,43012,42747,41174,38662,38511,39336,39513,38650,39014,38944,38897,39492,42112,43501,44027,44136,44294,47712,47885
2010,12,11,45356,43323,42069,41679,41959,42816,44382,46280,49485,52565,53055,52765,48834,50616,51556,51458,52014,53997,54008,52725,51442,50339,53249,53080
2010,12,12,49722,47475,46148,45365,45349,45815,46773,47801,49819,52174,52230,51895,47782,49501,50361,50098,50584,52615,52902,52060,50871,49970,52941,52822
2010,12,13,49101,46792,45452,44746,44680,45347,46450,47361,49337,51613,51968,51655,47999,49996,50775,50417,50712,52407,52361,51339,50394,49765,52796,52494
2010,12,14,48953,46769,45374,44709,44886,45530,46460,47596,49831,52266,52500,52355,48344,50433,51482,51291,51604,53361,53356,52293,50971,50180,53316,53064
2010,12,15,49732,47554,46333,45629,45660,46295,47230,48333,50042,52177,52404,52117,48223,50338,51523,51284,51602,53006,52712,51658,50605,49880,52859,52436
2010,12,16,49293,46991,45696,44874,44738,45239,45837,45565,46264,47944,48626,48548,45303,46122,46225,45437,44695,45878,46621,46416,46222,46337,50158,50458
2010,12,17,47920,46005,44578,43599,43369,43339,42864,41284,38948,38735,39708,39940,39568,40131,40138,40297,40746,42950,44146,44565,44646,44908,48553,48950
2010,12,18,46684,44935,43692,42988,43147,43721,45320,47351,50242,53318,54207,53997,50034,52125,52991,52801,53208,55131,55248,53832,52568,51517,54534,54595
2010,12,19,51238,49296,48192,47417,47178,47561,48478,49801,51432,54073,54330,53840,49701,51800,52404,52214,52813,54738,54805,53672,52299,51271,53980,54207
2010,12,20,50805,48790,47484,46597,46410,46766,47712,48778,50768,52840,53099,52734,48652,50837,51180,50814,51439,53331,53336,52331,51181,50531,53669,53397
2010,12,21,50283,48121,46736,45949,46216,46648,47700,48980,50996,53094,53123,52424,48372,50301,50904,50600,51259,53441,53732,52913,51739,50882,53788,53409
2010,12,22,50294,47862,46662,46027,45978,46491,47567,48763,50713,52714,52895,52582,48545,50627,51141,50847,51164,52611,52664,51700,50755,49952,53114,52889
2010,12,23,49919,47711,46417,45706,45598,45793,46014,45449,45929,47663,48302,47915,44799,45340,45341,44468,43814,45176,45895,45765,45643,45619,49453,49575
2010,12,24,47245,45192,43848,42972,42766,42670,42288,40571,38325,38049,38760,38784,37976,38109,37979,37829,38091,40722,42024,42273,42205,42659,46579,47182
2010,12,25,45180,42955,41579,40716,40711,40875,40757,39970,39375,39885,40794,40698,39158,39611,39418,39373,39653,42163,43723,43987,44144,44489,47886,47842
2010,12,26,45255,42841,41674,41153,41591,42496,43746,45679,48552,51185,51543,50960,46771,48667,49211,48822,49293,51492,52062,51063,49971,49251,52176,51547
2010,12,27,48186,45777,44474,43861,44114,44789,45905,47184,49170,51378,51896,52190,48593,50638,51387,51171,51458,52649,52767,51730,50803,50235,53070,52907
2010,12,28,50218,48237,46937,46203,46306,46801,47908,49313,51175,53684,54402,54393,50746,52988,53881,53675,54022,55508,55203,53904,52624,51662,54865,55190
2010,12,29,52732,51015,49833,48742,48271,48366,49103,50004,50973,53283,54003,53954,50403,51956,52167,51447,51041,52176,52331,51199,50297,49515,53133,53621
2010,12,30,51396,49577,48258,47017,46379,46181,46178,45636,45262,46583,47443,47157,44427,44067,43539,42566,42036,43843,44984,44923,44777,44698,48585,49570
2010,12,31,47702,46085,44586,43466,42811,42439,41630,39922,37121,36538,37300,37339,36797,36730,36444,36157,36505,39310,41258,41605,41475,41933,45678,46650
2011,1,1,45241,43439,41777,40673,40021,39741,38990,37409,34604,33744,34174,34490,34325,34387,34503,34712,35361,38040,39743,40301,40689,41445,45112,45610
2011,1,2,43431,41249,40029,39323,39514,40138,41166,42881,45820,49345,50661,50780,47630,49026,49604,49307,49598,50871,51028,50100,49032,48336,51305,51170
2011,1,3,48391,46164,44707,43866,43835,44193,45355,46615,48973,51981,52861,52710,48825,50445,50991,50555,50760,52272,52491,51455,50426,49735,52637,52169
2011,1,4,49033,46752,45455,44780,44943,45619,46306,47138,49243,51839,52380,52001,48014,49666,50331,49868,50066,51658,52790,51867,50639,49751,52580,52231
2011,1,5,49178,46874,45581,44961,45249,45973,46791,47472,49393,52068,52616,52180,48219,49789,50548,50105,50641,52038,52395,51345,50219,49455,52483,52398
2011,1,6,49303,47028,45647,45005,45012,45291,45539,45004,45482,47653,48907,49294,46634,47410,47554,46807,46058,46490,47272,47240,46875,46536,50566,51321
2011,1,7,49141,47390,46062,45054,44545,44322,43855,42230,39552,39080,40117,40306,39706,39889,39863,39797,40253,42333,44378,44742,44689,44859,48432,48953
2011,1,8,46732,44966,43811,42939,43035,43332,44678,46547,49872,53357,54504,54495,50686,52437,52980,52630,52723,53915,54753,53672,52174,51101,54195,54284
2011,1,9,51614,49489,48390,47370,47270,47496,48241,49149,51151,53907,54683,54413,50399,51988,52443,52167,52426,53740,54477,53405,51998,51032,54080,54116
2011,1,10,51372,49290,48055,47230,47087,47352,48216,48879,50979,53664,54312,53992,49946,51664,52235,51913,52091,53036,53672,52657,51682,51144,54088,54038
2011,1,11,51409,49389,48290,47566,47265,47525,48425,49066,51071,53858,54657,54485,50450,51946,52501,52220,52539,53672,54463,53549,52040,50985,54156,54373
2011,1,12,51751,49783,48601,47720,47319,47637,48300,49127,51214,53641,54242,54114,50422,52160,52813,52545,52946,54027,54687,53561,52220,51424,54412,54493
2011,1,13,52184,50256,48981,47861,47460,47465,47382,46848,47025,48934,50035,50211,47277,47637,47545,46663,45936,46293,47780,47630,47405,47363,51144,51795
2011,1,14,49782,48243,46824,45757,45231,44871,44307,42746,40175,39527,40371,40530,39771,39959,39809,39569,39751,41546,43960,44697,44697,45018,48543,49071
2011,1,15,47183,45408,44283,43664,43508,44042,45160,47115,50647,54119,55066,54929,51047,52596,53021,52524,52827,53992,54681,53590,52133,51113,54000,54034
2011,1,16,51027,48895,47542,46719,46410,46636,47267,48068,50910,53693,54399,54140,50401,52154,52802,52460,52660,53605,54314,53118,51969,50884,53662,53552
2011,1,17,50783,48450,47120,46308,46194,46631,47287,47932,50268,52962,53672,53424,49439,51058,51541,51123,51291,52221,53161,52181,51150,50280,53145,53143
2011,1,18,50340,48112,46805,46125,46116,46398,47215,48038,50351,52886,53548,53348,49495,50986,51727,51222,51447,52498,54064,53273,52010,51001,53852,53783
2011,1,19,51081,48809,47561,46949,46948,47343,48243,48931,51028,53463,53927,53644,49552,51009,51472,51059,51384,52549,53733,52692,51448,50552,53495,53453
2011,1,20,50630,48646,47267,46508,46149,46124,46253,45902,46473,48470,49424,49496,46149,46673,46480,45531,44825,44979,46690,46699,46519,46420,49855,50496
2011,1,21,48293,46295,45124,44062,43887,43822,43322,41397,38980,38772,39458,39568,38873,39004,38658,38501,38641,40379,42934,43687,43927,44323,47707,47988
2011,1,22,45707,43576,42298,41666,41806,42563,43703,45319,49053,52463,53366,53334,49486,51032,51685,51106,51377,52479,53724,52815,51376,50573,53267,53009
2011,1,23,50078,47848,46838,46043,46138,46625,47380,48184,50447,53148,53683,53448,49424,51083,51729,51247,51364,52194,53450,52588,51233,50218,53215,53117
2011,1,24,50210,47775,46577,45878,45844,46243,47124,47887,50275,52898,53389,52888,48814,50441,51044,50478,50616,51245,52711,52180,51344,50481,53453,53176
2011,1,25,50144,47824,46661,46067,46279,46730,47689,48520,50649,53204,53636,53380,49272,50949,51555,51011,51070,51813,53411,52745,51552,50666,53522,53533
2011,1,26,50688,48476,47188,46603,46500,46893,47608,48166,50328,53087,53845,53578,49999,51867,52793,52688,52850,53302,53633,52420,51284,50398,53500,53402
2011,1,27,50630,48541,47275,46316,45963,46110,46107,45590,46050,47999,49054,49164,46197,46878,46690,45728,45062,45134,46883,46926,46698,46606,50269,50696
2011,1,28,48521,46583,45412,44395,44034,43906,43351,41610,39246,38873,39716,39729,39033,39347,39243,39052,39203,40647,43446,44224,44311,44512,48002,48382
2011,1,29,46453,44423,43272,42624,42709,43457,44947,46529,49950,53242,54090,53871,49931,51702,52041,51492,51670,52158,53972,53310,51966,50851,53710,53784
2011,1,30,50650,48314,46956,46397,46226,46711,47522,48363,50558,53594,54303,54269,50554,52355,52948,52619,52641,53250,54663,53843,52318,51197,54227,54569
2011,1,31,51726,49659,48388,47563,47491,47954,48761,49529,51314,53942,54626,54527,50651,52536,53443,53025,52801,53074,54066,53278,52283,51535,54553,54622
2011,2,1,51980,50037,48893,48114,47795,48129,48928,49602,51613,54405,55332,55402,51557,53326,53933,53546,53630,54234,55188,54342,53064,51907,54713,55059
2011,2,2,52550,50759,49573,48620,48349,48401,49100,49884,51359,54286,55071,54993,51267,52997,53549,52932,52961,53374,54821,54114,52775,51690,54850,55014
2011,2,3,52482,50665,49296,48184,47631,47471,47551,47182,47665,49618,50645,50411,47168,47727,47633,46532,45594,45060,46993,47111,46877,46826,50497,50965
2011,2,4,48825,46951,45732,44870,44359,44109,43347,41683,39107,38762,39509,39595,38716,38787,38628,38365,38502,39740,43087,44126,44286,44538,48045,48143
2011,2,5,45808,43943,42731,42260,42590,43358,44598,46314,49624,52768,53498,53613,49706,51320,51762,51344,51448,51704,53201,52560,51343,50550,53074,52800
2011,2,6,49587,47275,46039,45373,45510,45883,46706,47690,49915,52275,52545,52082,47960,49590,49978,49432,49517,49988,51937,51868,50752,50018,52646,52148
2011,2,7,48835,46275,44877,44458,44852,45707,46784,47728,49675,52024,52295,51854,47807,49229,49743,49222,49125,49459,51328,51187,50343,49651,52411,51777
2011,2,8,48102,45565,44271,43776,44210,44962,45948,46764,49153,51698,52427,52427,49039,50927,51719,51467,51621,51775,52229,51393,50207,49332,52178,51824
2011,2,9,48529,45910,44475,43914,44348,45050,46141,47074,48991,51262,51620,51464,48008,50254,51021,50801,51084,51418,52457,51714,50550,49755,52746,52389
2011,2,10,48943,46296,44855,44244,44479,44895,45178,44542,45071,47018,47794,47841,44781,45826,45965,45182,44409,43677,45730,46238,46174,46275,49589,49842
2011,2,11,47410,45318,43920,43223,43261,43448,43170,41505,39306,39226,40034,40030,39155,39440,39369,39058,39052,39888,42893,44150,44081,44473,47570,47620
